id,ClipName,URL,Start_frame,End_frame,Light1,Light2,Hit_label
8476,0040_008_00_09_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,10405.0,10480.0,1,2,0-0-1
8477,0040_008_00_10_1,https://www.youtube.com/watch?v=ndz8BMJ1YZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=8,10636.0,10711.0,1,2,0-0-1
8478,0040_009_00_01_1,https://www.youtube.com/watch?v=xj1WkToF7Rw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=9,2203.0,2278.0,2,2,0-0-1
8479,0040_009_00_02_1,https://www.youtube.com/watch?v=xj1WkToF7Rw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=9,12811.0,12886.0,2,2,1-0-0
8480,0040_009_00_03_1,https://www.youtube.com/watch?v=xj1WkToF7Rw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=9,13428.0,13503.0,2,2,1-0-0
8481,0040_009_00_04_1,https://www.youtube.com/watch?v=xj1WkToF7Rw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=9,15145.0,15220.0,2,2,1-0-0
8482,0040_009_00_05_1,https://www.youtube.com/watch?v=xj1WkToF7Rw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=9,24447.0,24522.0,2,1,1-0-0
8483,0040_009_00_06_1,https://www.youtube.com/watch?v=xj1WkToF7Rw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=9,28982.0,29057.0,2,2,0-0-1
8484,0040_009_00_07_1,https://www.youtube.com/watch?v=xj1WkToF7Rw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=9,30985.0,31060.0,2,1,1-0-0
8485,0040_010_00_01_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,3638.0,3713.0,2,2,0-0-1
8486,0040_010_00_02_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,11859.0,11934.0,2,2,1-0-0
8487,0040_010_00_03_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,14009.0,14084.0,2,2,1-0-0
8488,0040_010_00_04_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,15083.0,15158.0,2,2,0-0-1
8489,0040_010_00_05_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,15352.0,15427.0,2,2,1-0-0
8490,0040_010_00_07_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,22301.0,22376.0,2,2,0-1-0
8491,0040_010_00_08_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,22671.0,22746.0,2,2,0-0-1
8492,0040_010_00_09_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,23904.0,23979.0,2,2,0-1-0
8493,0040_010_00_10_1,https://www.youtube.com/watch?v=dYq1XiHOJn4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=10,24133.0,24208.0,2,2,0-0-1
8494,0040_011_00_01_1,https://www.youtube.com/watch?v=_EMh_FmC5Qo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=11,2681.0,2756.0,1,2,0-0-1
8495,0040_011_00_02_1,https://www.youtube.com/watch?v=_EMh_FmC5Qo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=11,4288.0,4363.0,2,2,1-0-0
8496,0040_011_00_03_1,https://www.youtube.com/watch?v=_EMh_FmC5Qo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=11,6617.0,6692.0,1,2,0-0-1
8497,0040_011_00_04_1,https://www.youtube.com/watch?v=_EMh_FmC5Qo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=11,14270.0,14345.0,2,1,1-0-0
8498,0040_011_00_05_1,https://www.youtube.com/watch?v=_EMh_FmC5Qo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=11,15626.0,15701.0,2,2,1-0-0
8499,0040_011_00_07_1,https://www.youtube.com/watch?v=_EMh_FmC5Qo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=11,24381.0,24456.0,1,2,0-0-1
8500,0040_011_00_08_1,https://www.youtube.com/watch?v=_EMh_FmC5Qo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=11,33563.0,33638.0,2,2,0-1-0
8501,0040_012_00_01_1,https://www.youtube.com/watch?v=xVkSTvJEILA&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=12,4431.0,4506.0,2,2,0-0-1
8502,0040_012_00_02_1,https://www.youtube.com/watch?v=xVkSTvJEILA&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=12,7830.0,7905.0,2,2,0-0-1
8503,0040_012_00_03_1,https://www.youtube.com/watch?v=xVkSTvJEILA&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=12,9537.0,9612.0,2,2,0-0-1
8504,0040_012_00_04_1,https://www.youtube.com/watch?v=xVkSTvJEILA&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=12,19958.0,20033.0,2,2,1-0-0
8505,0040_012_00_05_1,https://www.youtube.com/watch?v=xVkSTvJEILA&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=12,20401.0,20476.0,2,2,0-0-1
8506,0040_012_00_06_1,https://www.youtube.com/watch?v=xVkSTvJEILA&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=12,22747.0,22822.0,2,2,0-0-1
8507,0040_012_00_07_1,https://www.youtube.com/watch?v=xVkSTvJEILA&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=12,31649.0,31724.0,2,2,1-0-0
8508,0040_013_00_01_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,1725.0,1800.0,2,2,0-0-1
8509,0040_013_00_02_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,3184.0,3259.0,2,2,1-0-0
8510,0040_013_00_03_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,4955.0,5030.0,2,2,0-0-1
8511,0040_013_00_04_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,6928.0,7003.0,2,2,1-0-0
8512,0040_013_00_05_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,7525.0,7600.0,2,2,1-0-0
8513,0040_013_00_06_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,14056.0,14131.0,2,2,1-0-0
8514,0040_013_00_07_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,15435.0,15510.0,2,1,1-0-0
8515,0040_013_00_08_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,17648.0,17723.0,2,1,1-0-0
8516,0040_013_00_09_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,18167.0,18242.0,2,1,1-0-0
8517,0040_013_00_10_1,https://www.youtube.com/watch?v=PiG3PrUVY1c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=13,18413.0,18488.0,2,1,1-0-0
8518,0040_014_00_01_1,https://www.youtube.com/watch?v=sNS8WKc1vlc&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=14,4002.0,4077.0,2,2,1-0-0
8519,0040_014_00_02_1,https://www.youtube.com/watch?v=sNS8WKc1vlc&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=14,6990.0,7065.0,2,2,1-0-0
8520,0040_014_00_03_1,https://www.youtube.com/watch?v=sNS8WKc1vlc&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=14,15471.0,15546.0,2,1,1-0-0
8521,0040_015_00_01_1,https://www.youtube.com/watch?v=vLzzKMXJHjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=15,15745.0,15820.0,2,2,0-0-1
8522,0040_015_00_02_1,https://www.youtube.com/watch?v=vLzzKMXJHjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=15,20441.0,20516.0,2,2,1-0-0
8523,0040_015_00_03_1,https://www.youtube.com/watch?v=vLzzKMXJHjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=15,21838.0,21913.0,2,2,0-0-1
8524,0040_015_00_04_1,https://www.youtube.com/watch?v=vLzzKMXJHjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=15,22911.0,22986.0,2,2,1-0-0
8525,0040_015_00_05_1,https://www.youtube.com/watch?v=vLzzKMXJHjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=15,24269.0,24344.0,2,2,1-0-0
8526,0040_015_00_06_1,https://www.youtube.com/watch?v=vLzzKMXJHjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=15,25120.0,25195.0,2,2,0-0-1
8527,0040_016_00_01_1,https://www.youtube.com/watch?v=0uxXJaX-Qg4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=16,2537.0,2612.0,2,2,0-0-1
8528,0040_016_00_02_1,https://www.youtube.com/watch?v=0uxXJaX-Qg4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=16,3128.0,3203.0,2,2,0-0-1
8529,0040_016_00_03_1,https://www.youtube.com/watch?v=0uxXJaX-Qg4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=16,10371.0,10446.0,2,2,0-0-1
8530,0040_016_00_04_1,https://www.youtube.com/watch?v=0uxXJaX-Qg4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=16,11925.0,12000.0,2,2,0-0-1
8531,0040_016_00_05_1,https://www.youtube.com/watch?v=0uxXJaX-Qg4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=16,15722.0,15797.0,2,2,1-0-0
8532,0040_016_00_06_1,https://www.youtube.com/watch?v=0uxXJaX-Qg4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=16,18253.0,18328.0,2,2,0-0-1
8533,0040_016_00_07_1,https://www.youtube.com/watch?v=0uxXJaX-Qg4&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=16,20807.0,20882.0,2,2,0-0-1
8534,0040_017_00_01_1,https://www.youtube.com/watch?v=UB8px9YAPfw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=17,4156.0,4231.0,2,2,1-0-0
8535,0040_017_00_02_1,https://www.youtube.com/watch?v=UB8px9YAPfw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=17,6344.0,6419.0,2,2,0-0-1
8536,0040_017_00_03_1,https://www.youtube.com/watch?v=UB8px9YAPfw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=17,7044.0,7119.0,2,2,0-0-1
8537,0040_017_00_05_1,https://www.youtube.com/watch?v=UB8px9YAPfw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=17,17275.0,17350.0,2,2,0-0-1
8538,0040_018_00_01_1,https://www.youtube.com/watch?v=YkwzP6-nhKM&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=18,1011.0,1086.0,2,2,1-0-0
8539,0040_018_00_10_1,https://www.youtube.com/watch?v=YkwzP6-nhKM&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=18,18067.0,18142.0,2,2,1-0-0
8540,0040_019_00_02_1,https://www.youtube.com/watch?v=Sm8pxcq82kc&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=19,28246.0,28321.0,2,2,0-0-1
8541,0040_020_00_01_1,https://www.youtube.com/watch?v=H4gVVFRceWw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=20,846.0,921.0,2,2,0-0-1
8542,0040_020_00_02_1,https://www.youtube.com/watch?v=H4gVVFRceWw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=20,3339.0,3414.0,2,2,0-0-1
8543,0040_020_00_04_1,https://www.youtube.com/watch?v=H4gVVFRceWw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=20,4691.0,4766.0,2,2,0-0-1
8544,0040_020_00_05_1,https://www.youtube.com/watch?v=H4gVVFRceWw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=20,4961.0,5036.0,2,2,0-0-1
8545,0040_020_00_06_1,https://www.youtube.com/watch?v=H4gVVFRceWw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=20,5613.0,5688.0,2,2,1-0-0
8546,0040_020_00_07_1,https://www.youtube.com/watch?v=H4gVVFRceWw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=20,7497.0,7572.0,2,2,0-1-0
8547,0040_020_00_08_1,https://www.youtube.com/watch?v=H4gVVFRceWw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=20,10075.0,10150.0,2,2,1-0-0
8548,0040_021_00_01_1,https://www.youtube.com/watch?v=jpbzqS8iqyI&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=21,4097.0,4172.0,2,2,1-0-0
8549,0040_021_00_05_1,https://www.youtube.com/watch?v=jpbzqS8iqyI&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=21,29510.0,29585.0,2,2,0-0-1
8550,0040_022_00_02_1,https://www.youtube.com/watch?v=sCwTi-NK-Jo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=22,9995.0,10070.0,2,2,0-1-0
8551,0040_022_00_04_1,https://www.youtube.com/watch?v=sCwTi-NK-Jo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=22,18973.0,19048.0,2,2,1-0-0
8552,0040_022_00_05_1,https://www.youtube.com/watch?v=sCwTi-NK-Jo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=22,23659.0,23734.0,2,1,1-0-0
8553,0040_023_00_01_1,https://www.youtube.com/watch?v=DI8As9mG33c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=23,2022.0,2097.0,2,2,1-0-0
8554,0040_023_00_02_1,https://www.youtube.com/watch?v=DI8As9mG33c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=23,5554.0,5629.0,1,2,0-0-1
8555,0040_023_00_03_1,https://www.youtube.com/watch?v=DI8As9mG33c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=23,8269.0,8344.0,2,2,1-0-0
8556,0040_023_00_04_1,https://www.youtube.com/watch?v=DI8As9mG33c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=23,11288.0,11363.0,2,2,0-0-1
8557,0040_023_00_05_1,https://www.youtube.com/watch?v=DI8As9mG33c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=23,13479.0,13554.0,2,2,0-0-1
8558,0040_023_00_08_1,https://www.youtube.com/watch?v=DI8As9mG33c&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=23,27373.0,27448.0,2,2,0-0-1
8559,0040_024_00_01_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,1500.0,1575.0,2,2,1-0-0
8560,0040_024_00_05_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,6102.0,6177.0,2,2,0-0-1
8561,0040_024_00_06_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,6385.0,6460.0,2,2,1-0-0
8562,0040_024_00_07_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,7635.0,7710.0,2,2,1-0-0
8563,0040_024_00_08_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,8326.0,8401.0,2,2,0-0-1
8564,0040_024_00_09_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,9283.0,9358.0,2,2,1-0-0
8565,0040_024_00_10_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,10470.0,10545.0,2,2,0-1-0
8566,0040_024_00_11_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,10909.0,10984.0,2,2,1-0-0
8567,0040_024_00_12_1,https://www.youtube.com/watch?v=7Yk8I6giIzg&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=24,13286.0,13361.0,2,2,0-0-1
8568,0040_025_00_02_1,https://www.youtube.com/watch?v=LEfTYQ9DLjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=25,6390.0,6465.0,1,2,0-0-1
8569,0040_025_00_04_1,https://www.youtube.com/watch?v=LEfTYQ9DLjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=25,18270.0,18345.0,1,2,0-0-1
8570,0040_025_00_05_1,https://www.youtube.com/watch?v=LEfTYQ9DLjo&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=25,19583.0,19658.0,1,2,0-0-1
8571,0040_026_00_02_1,https://www.youtube.com/watch?v=3JouyF9MPQ8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=26,14583.0,14658.0,2,2,1-0-0
8572,0040_026_00_03_1,https://www.youtube.com/watch?v=3JouyF9MPQ8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=26,17752.0,17827.0,1,2,0-0-1
8573,0040_026_00_04_1,https://www.youtube.com/watch?v=3JouyF9MPQ8&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=26,19863.0,19938.0,2,2,1-0-0
8574,0040_027_00_01_1,https://www.youtube.com/watch?v=A9oH1IvogEE&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=27,5542.0,5617.0,2,2,1-0-0
8575,0040_027_00_02_1,https://www.youtube.com/watch?v=A9oH1IvogEE&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=27,6895.0,6970.0,1,2,0-0-1
8576,0040_027_00_03_1,https://www.youtube.com/watch?v=A9oH1IvogEE&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=27,8638.0,8713.0,2,2,1-0-0
8577,0040_027_00_04_1,https://www.youtube.com/watch?v=A9oH1IvogEE&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=27,19800.0,19875.0,2,2,0-0-1
8578,0040_028_00_02_1,https://www.youtube.com/watch?v=HWAG7jL8Zm0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=28,1923.0,1998.0,2,2,0-0-1
8579,0040_028_00_07_1,https://www.youtube.com/watch?v=HWAG7jL8Zm0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=28,9991.0,10066.0,2,2,0-0-1
8580,0040_028_00_09_1,https://www.youtube.com/watch?v=HWAG7jL8Zm0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=28,14334.0,14409.0,1,2,0-0-1
8581,0040_028_00_10_1,https://www.youtube.com/watch?v=HWAG7jL8Zm0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=28,15519.0,15594.0,1,2,0-0-1
8582,0040_029_00_02_1,https://www.youtube.com/watch?v=tIQNNGM4H_M&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=29,3800.0,3875.0,2,2,0-0-1
8583,0040_029_00_03_1,https://www.youtube.com/watch?v=tIQNNGM4H_M&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=29,4489.0,4564.0,2,2,0-0-1
8584,0040_029_00_04_1,https://www.youtube.com/watch?v=tIQNNGM4H_M&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=29,6055.0,6130.0,2,1,1-0-0
8585,0040_029_00_05_1,https://www.youtube.com/watch?v=tIQNNGM4H_M&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=29,7305.0,7380.0,2,2,0-0-1
8586,0040_029_00_07_1,https://www.youtube.com/watch?v=tIQNNGM4H_M&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=29,14162.0,14237.0,2,2,0-1-0
8587,0040_029_00_09_1,https://www.youtube.com/watch?v=tIQNNGM4H_M&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=29,14778.0,14853.0,2,2,0-0-1
8588,0040_029_00_11_1,https://www.youtube.com/watch?v=tIQNNGM4H_M&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=29,17577.0,17652.0,1,2,0-0-1
8589,0040_030_00_01_1,https://www.youtube.com/watch?v=JdsyWsxZWSM&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=30,19517.0,19592.0,2,2,1-0-0
8590,0040_030_00_02_1,https://www.youtube.com/watch?v=JdsyWsxZWSM&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=30,24670.0,24745.0,2,2,1-0-0
8591,0040_030_00_03_1,https://www.youtube.com/watch?v=JdsyWsxZWSM&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=30,29912.0,29987.0,2,2,0-1-0
8592,0040_031_00_01_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,2917.0,2992.0,1,2,0-0-1
8593,0040_031_00_02_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,5037.0,5112.0,2,1,1-0-0
8594,0040_031_00_03_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,9202.0,9277.0,2,2,0-0-1
8595,0040_031_00_04_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,10023.0,10098.0,2,2,0-0-1
8596,0040_031_00_05_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,13931.0,14006.0,2,2,0-1-0
8597,0040_031_00_06_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,14875.0,14950.0,2,2,0-0-1
8598,0040_031_00_07_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,15372.0,15447.0,1,2,0-0-1
8599,0040_031_00_08_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,21787.0,21862.0,2,1,1-0-0
8600,0040_031_00_09_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,22488.0,22563.0,2,2,1-0-0
8601,0040_031_00_10_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,24104.0,24179.0,2,2,1-0-0
8602,0040_031_00_11_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,26498.0,26573.0,2,2,0-0-1
8603,0040_031_00_12_1,https://www.youtube.com/watch?v=znr-96MvbEw&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=31,27094.0,27169.0,2,2,0-0-1
8604,0040_032_00_01_1,https://www.youtube.com/watch?v=xeexQFvwqZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=32,5620.0,5695.0,2,1,1-0-0
8605,0040_032_00_03_1,https://www.youtube.com/watch?v=xeexQFvwqZ0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=32,16897.0,16972.0,2,2,1-0-0
8606,0040_033_00_01_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,2154.0,2229.0,2,2,1-0-0
8607,0040_033_00_02_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,4003.0,4078.0,2,2,0-0-1
8608,0040_033_00_03_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,4744.0,4819.0,2,1,1-0-0
8609,0040_033_00_04_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,7098.0,7173.0,2,2,0-1-0
8610,0040_033_00_05_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,8219.0,8294.0,2,2,0-0-1
8611,0040_033_00_06_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,8744.0,8819.0,2,2,0-1-0
8612,0040_033_00_08_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,11344.0,11419.0,2,2,0-0-1
8613,0040_033_00_09_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,12944.0,13019.0,2,1,1-0-0
8614,0040_033_00_10_1,https://www.youtube.com/watch?v=Y_tLNYQfjv0&list=PL_pQQho0KExwVUlv0NIXAUPQOTDvkeL_R&index=33,13658.0,13733.0,2,2,0-0-1
